,hippieName
ZN565_HUMAN,1
SAR1A_HUMAN,1
ZNFX1_HUMAN,1
K1586_HUMAN,1
ATG4D_HUMAN,1
RIT2_HUMAN,1
PYC_HUMAN,1
AVPI1_HUMAN,1
F218A_HUMAN,1
APOH_HUMAN,1
CA186_HUMAN,1
HEPH_HUMAN,1
KLDC3_HUMAN,1
SWP70_HUMAN,1
5NT3_HUMAN,1
BRE1B_HUMAN,1
SEPT6_HUMAN,1
KATL1_HUMAN,1
DCDC2_HUMAN,1
VPS54_HUMAN,1
TLR8_HUMAN,1
3BHS1_HUMAN,1
CNN1_HUMAN,1
ZDH12_HUMAN,1
LY6D_HUMAN,1
NIPS2_HUMAN,1
CWC22_HUMAN,1
CO9A1_HUMAN,1
MUC6_HUMAN,1
CSHL_HUMAN,1
K0284_HUMAN,1
DYSF_HUMAN,1
FWCH2_HUMAN,1
LPP1_HUMAN,1
KCD19_HUMAN,1
MAX_HUMAN,1
ELMO2_HUMAN,1
AMRA1_HUMAN,1
YKT6_HUMAN,1
ZN554_HUMAN,1
ARP2_HUMAN,1
CAN7_HUMAN,1
CHLE_HUMAN,1
GP180_HUMAN,1
DHCR7_HUMAN,1
EKI1_HUMAN,1
C1QC_HUMAN,1
KCNU1_HUMAN,1
YRDC_HUMAN,1
PRS10_HUMAN,1
KCTD3_HUMAN,1
ABRA_HUMAN,1
SCRB2_HUMAN,1
SCGBL_HUMAN,1
BRAF_HUMAN,1
SIR4_HUMAN,1
PPIP1_HUMAN,1
SPDE2_HUMAN,1
PARP1_HUMAN,1
ZN771_HUMAN,1
CREB5_HUMAN,1
MAFA_HUMAN,1
RFPLA_HUMAN,1
SUCB1_HUMAN,1
F150A_HUMAN,1
ZFP90_HUMAN,1
IFT81_HUMAN,1
KIF9_HUMAN,1
CA106_HUMAN,1
CCL17_HUMAN,1
ZN717_HUMAN,1
TM222_HUMAN,1
IF122_HUMAN,1
CO057_HUMAN,1
CG046_HUMAN,1
CN115_HUMAN,1
KRT82_HUMAN,1
MAGA6_HUMAN,1
PUS7L_HUMAN,1
SEM4F_HUMAN,1
RTKN2_HUMAN,1
KLK15_HUMAN,1
IKZF4_HUMAN,1
TM119_HUMAN,1
ZSC29_HUMAN,1
CRYL1_HUMAN,1
KI2LA_HUMAN,1
THOP1_HUMAN,1
PRSR1_HUMAN,1
CD1B_HUMAN,1
RMI2_HUMAN,1
MPP4_HUMAN,1
NXNL1_HUMAN,1
MKRN3_HUMAN,1
RABEK_HUMAN,1
CI102_HUMAN,1
L1CAM_HUMAN,1
NDUS1_HUMAN,1
AMER2_HUMAN,1
TGM5_HUMAN,1
NT2NL_HUMAN,1
F110A_HUMAN,1
I17RD_HUMAN,1
TRI11_HUMAN,1
TMCC3_HUMAN,1
NRX3A_HUMAN,1
DIAP3_HUMAN,1
FOH1B_HUMAN,1
CP055_HUMAN,1
RUSD4_HUMAN,1
LMAN2_HUMAN,1
MOT7_HUMAN,1
AKIP1_HUMAN,1
TARSH_HUMAN,1
GOLM1_HUMAN,1
ADA2B_HUMAN,1
F115A_HUMAN,1
VTCN1_HUMAN,1
TF3A_HUMAN,1
SYHM_HUMAN,1
CC014_HUMAN,1
GDPP1_HUMAN,1
IGFL3_HUMAN,1
CC74A_HUMAN,1
MCAF2_HUMAN,1
PADI3_HUMAN,1
FUCT1_HUMAN,1
CYTSB_HUMAN,1
GKN2_HUMAN,1
PIWL1_HUMAN,1
COMDA_HUMAN,1
ATL2_HUMAN,1
CDK4_HUMAN,1
CDON_HUMAN,1
MAGC3_HUMAN,1
ARI5B_HUMAN,1
RBMS3_HUMAN,1
ATP8_HUMAN,1
TSC21_HUMAN,1
RBM12_HUMAN,1
PPR3F_HUMAN,1
ACBD5_HUMAN,1
PAR10_HUMAN,1
C102B_HUMAN,1
LRC39_HUMAN,1
CB079_HUMAN,1
CLN3_HUMAN,1
APOL3_HUMAN,1
MBTD1_HUMAN,1
STAT4_HUMAN,1
TF2LX_HUMAN,1
STX16_HUMAN,1
DNJA3_HUMAN,1
ATD3A_HUMAN,1
KI3L2_HUMAN,1
C2CD3_HUMAN,1
ENL_HUMAN,1
LIRA6_HUMAN,1
IQCF2_HUMAN,1
TCL1B_HUMAN,1
TEKT5_HUMAN,1
NKD2_HUMAN,1
CDK15_HUMAN,1
CSMD1_HUMAN,1
TPH2_HUMAN,1
DPH5_HUMAN,1
CN105_HUMAN,1
ACBD4_HUMAN,1
MAGA8_HUMAN,1
GPR12_HUMAN,1
P85A_HUMAN,1
ESRP2_HUMAN,1
KR105_HUMAN,1
BEST1_HUMAN,1
DRAM1_HUMAN,1
KCTD2_HUMAN,1
SPB13_HUMAN,1
REEP6_HUMAN,1
CAC1A_HUMAN,1
ZN676_HUMAN,1
CBWD1_HUMAN,1
LIRB4_HUMAN,1
PRR11_HUMAN,1
RB33A_HUMAN,1
MA2A1_HUMAN,1
AL1A3_HUMAN,1
CH033_HUMAN,1
F19A1_HUMAN,1
NDUB6_HUMAN,1
CHK1_HUMAN,1
PFD5_HUMAN,1
GLRA2_HUMAN,1
TAF3_HUMAN,1
CLAP2_HUMAN,1
RB40L_HUMAN,1
WIPF3_HUMAN,1
VN1R5_HUMAN,1
N4BP3_HUMAN,1
VP37B_HUMAN,1
DIRA1_HUMAN,1
MCSP_HUMAN,1
RL31_HUMAN,1
ADT2_HUMAN,1
APR_HUMAN,1
FA65B_HUMAN,1
TKT_HUMAN,1
NP1L1_HUMAN,1
PLPP_HUMAN,1
PCYXL_HUMAN,1
CD53_HUMAN,1
AGPD1_HUMAN,1
KCNC1_HUMAN,1
TDRD1_HUMAN,1
LX15B_HUMAN,1
CB065_HUMAN,1
DOPP1_HUMAN,1
SELW_HUMAN,1
GLBL3_HUMAN,1
OGRL1_HUMAN,1
NR0B2_HUMAN,1
SPS2L_HUMAN,1
MDHM_HUMAN,1
COPR5_HUMAN,1
GRAP1_HUMAN,1
P4HA2_HUMAN,1
SOSD1_HUMAN,1
ATPD_HUMAN,1
ARSG_HUMAN,1
TDRKH_HUMAN,1
SLAF6_HUMAN,1
RT27_HUMAN,1
ARNT_HUMAN,1
GPC5_HUMAN,1
RAD18_HUMAN,1
NR6A1_HUMAN,1
SFTA2_HUMAN,1
MZT2B_HUMAN,1
TAP26_HUMAN,1
ZN260_HUMAN,1
PRS35_HUMAN,1
HERC2_HUMAN,1
WDFY4_HUMAN,1
LIPH_HUMAN,1
TGFI1_HUMAN,1
CC42B_HUMAN,1
AHSA1_HUMAN,1
ABHD6_HUMAN,1
CENPQ_HUMAN,1
VAMP1_HUMAN,1
NRBP_HUMAN,1
SC5A7_HUMAN,1
TX13A_HUMAN,1
CHIO_HUMAN,1
NMD3_HUMAN,1
TSH3_HUMAN,1
KLDC4_HUMAN,1
BAMBI_HUMAN,1
WWC3_HUMAN,1
F200B_HUMAN,1
PLCH2_HUMAN,1
CCRL1_HUMAN,1
CUX1_HUMAN,1
OR4F6_HUMAN,1
UBP54_HUMAN,1
KLRG1_HUMAN,1
MAT2B_HUMAN,1
GRASP_HUMAN,1
DDX51_HUMAN,1
HAUS8_HUMAN,1
CCD77_HUMAN,1
ZN706_HUMAN,1
BCAS3_HUMAN,1
CC28A_HUMAN,1
TBA3C_HUMAN,1
PTGR1_HUMAN,1
DYH17_HUMAN,1
ABCB7_HUMAN,1
DTX3_HUMAN,1
HDAC2_HUMAN,1
DNJA2_HUMAN,1
LHX1_HUMAN,1
CO9A3_HUMAN,1
MYH2_HUMAN,1
PTPRC_HUMAN,1
FOXA1_HUMAN,1
CH3L1_HUMAN,1
ASND1_HUMAN,1
CL049_HUMAN,1
PADC1_HUMAN,1
EFHD1_HUMAN,1
FGF20_HUMAN,1
O52N1_HUMAN,1
CDRT4_HUMAN,1
LHX9_HUMAN,1
BAP1_HUMAN,1
HME2_HUMAN,1
LLPH_HUMAN,1
CL045_HUMAN,1
FHR1_HUMAN,1
AP1G1_HUMAN,1
ATRIP_HUMAN,1
CK057_HUMAN,1
GOG8D_HUMAN,1
MTCH1_HUMAN,1
KLHL5_HUMAN,1
ELP4_HUMAN,1
CCR9_HUMAN,1
GIMA5_HUMAN,1
UB2G1_HUMAN,1
ARF4_HUMAN,1
MARH3_HUMAN,1
CDR1_HUMAN,1
WNK4_HUMAN,1
CAF1A_HUMAN,1
UBQLN_HUMAN,1
COT2_HUMAN,1
ZN311_HUMAN,1
MTO1_HUMAN,1
CCND3_HUMAN,1
AN32A_HUMAN,1
PCFT_HUMAN,1
ACHA7_HUMAN,1
INHBA_HUMAN,1
CHMP6_HUMAN,1
HS3S2_HUMAN,1
OMA1_HUMAN,1
NKX61_HUMAN,1
PCAT2_HUMAN,1
EIF3D_HUMAN,1
F173A_HUMAN,1
MALL_HUMAN,1
TFAP4_HUMAN,1
SCFD2_HUMAN,1
E41L3_HUMAN,1
ADA11_HUMAN,1
RT18B_HUMAN,1
BCCIP_HUMAN,1
BMP2_HUMAN,1
GP133_HUMAN,1
AR13B_HUMAN,1
GMEB1_HUMAN,1
MBTP2_HUMAN,1
DC4L2_HUMAN,1
SAMP_HUMAN,1
RING1_HUMAN,1
TBC23_HUMAN,1
LIPB2_HUMAN,1
ZC4H2_HUMAN,1
HXB3_HUMAN,1
DDX3X_HUMAN,1
VWDE_HUMAN,1
CCD33_HUMAN,1
CD37L_HUMAN,1
RBM19_HUMAN,1
ZN862_HUMAN,1
H2B1M_HUMAN,1
UBR3_HUMAN,1
DKK2_HUMAN,1
MSPD1_HUMAN,1
UN13C_HUMAN,1
CCDB1_HUMAN,1
NFYB_HUMAN,1
GMFB_HUMAN,1
RF1M_HUMAN,1
MTMRA_HUMAN,1
SYCN_HUMAN,1
LYSM3_HUMAN,1
RMD5B_HUMAN,1
BYST_HUMAN,1
CAH3_HUMAN,1
ENKUR_HUMAN,1
DOM3Z_HUMAN,1
QORL1_HUMAN,1
ZN850_HUMAN,1
SCRG1_HUMAN,1
ATE1_HUMAN,1
TSP1_HUMAN,1
WDR19_HUMAN,1
LUZP1_HUMAN,1
PAK2_HUMAN,1
TNNC2_HUMAN,1
LMOD3_HUMAN,1
BTNL3_HUMAN,1
MBOA5_HUMAN,1
HEBP2_HUMAN,1
TR19L_HUMAN,1
TBC3F_HUMAN,1
ZN160_HUMAN,1
YAP1_HUMAN,1
ENOPH_HUMAN,1
FOLR4_HUMAN,1
IF4E_HUMAN,1
CTAG2_HUMAN,1
CTND1_HUMAN,1
TF65_HUMAN,1
CT203_HUMAN,1
EXTL1_HUMAN,1
DPB1_HUMAN,1
EXOS7_HUMAN,1
B4GT4_HUMAN,1
CA095_HUMAN,1
TRFM_HUMAN,1
FCG3B_HUMAN,1
ZN768_HUMAN,1
CD045_HUMAN,1
KLH17_HUMAN,1
ADSV_HUMAN,1
HIP1R_HUMAN,1
NOL4_HUMAN,1
CSN5_HUMAN,1
FCERG_HUMAN,1
KDM4C_HUMAN,1
PURB_HUMAN,1
ALG1_HUMAN,1
OTX1_HUMAN,1
NFASC_HUMAN,1
PIGR_HUMAN,1
CYTN_HUMAN,1
ZN319_HUMAN,1
LRC27_HUMAN,1
DNJB8_HUMAN,1
TDGF1_HUMAN,1
TM219_HUMAN,1
HSDL1_HUMAN,1
PIWL3_HUMAN,1
SC11A_HUMAN,1
CD047_HUMAN,1
LRAT_HUMAN,1
BCAR1_HUMAN,1
TNR11_HUMAN,1
EHBP1_HUMAN,1
GNDS_HUMAN,1
TIA1_HUMAN,1
CRIM1_HUMAN,1
IGSF6_HUMAN,1
SUFU_HUMAN,1
LDB1_HUMAN,1
DCD_HUMAN,1
CC117_HUMAN,1
COX11_HUMAN,1
PTSS2_HUMAN,1
NEB2_HUMAN,1
ZN182_HUMAN,1
CPXM1_HUMAN,1
PTN7_HUMAN,1
FAAA_HUMAN,1
ANPRC_HUMAN,1
NUF2_HUMAN,1
GP108_HUMAN,1
RMD1_HUMAN,1
ERG28_HUMAN,1
WEE1_HUMAN,1
FA59A_HUMAN,1
ESX1_HUMAN,1
ACPM_HUMAN,1
NKG2C_HUMAN,1
B2L10_HUMAN,1
UBE3A_HUMAN,1
LIPM_HUMAN,1
CNDP1_HUMAN,1
ZIC1_HUMAN,1
RBNS5_HUMAN,1
NALP1_HUMAN,1
SP3_HUMAN,1
ZN468_HUMAN,1
NCKX6_HUMAN,1
ST32A_HUMAN,1
OPALI_HUMAN,1
CD151_HUMAN,1
RM47_HUMAN,1
GALR1_HUMAN,1
ZBTB6_HUMAN,1
CL069_HUMAN,1
TYB10_HUMAN,1
TMC5_HUMAN,1
RPB3_HUMAN,1
DAXX_HUMAN,1
MET18_HUMAN,1
GATD1_HUMAN,1
PIEZ1_HUMAN,1
E41L5_HUMAN,1
CL035_HUMAN,1
MUCEN_HUMAN,1
CACB1_HUMAN,1
YLAT2_HUMAN,1
TPR_HUMAN,1
3BHS2_HUMAN,1
BLVRB_HUMAN,1
NIN_HUMAN,1
TM181_HUMAN,1
ATL3_HUMAN,1
ZN665_HUMAN,1
AMGO1_HUMAN,1
ZNT9_HUMAN,1
LEP_HUMAN,1
CE042_HUMAN,1
PDPN_HUMAN,1
PAP1L_HUMAN,1
ASCL5_HUMAN,1
SOSB2_HUMAN,1
TACC1_HUMAN,1
GOG8F_HUMAN,1
MAL2_HUMAN,1
BAX_HUMAN,1
PRG3_HUMAN,1
FIBB_HUMAN,1
LRC10_HUMAN,1
CHCH9_HUMAN,1
LDLR_HUMAN,1
D42E2_HUMAN,1
PRPK_HUMAN,1
EREG_HUMAN,1
ZN626_HUMAN,1
SDCG8_HUMAN,1
ENR1_HUMAN,1
BATF2_HUMAN,1
RSLBB_HUMAN,1
MAGA9_HUMAN,1
SLUR1_HUMAN,1
AT8B2_HUMAN,1
LMO4_HUMAN,1
CX056_HUMAN,1
PDLI7_HUMAN,1
SI1L2_HUMAN,1
T4S4_HUMAN,1
TNFL6_HUMAN,1
GPSM2_HUMAN,1
SMAD7_HUMAN,1
VSIG2_HUMAN,1
HNRPM_HUMAN,1
ZC3HD_HUMAN,1
GLI3_HUMAN,1
UBE2U_HUMAN,1
QPCT_HUMAN,1
LOXH1_HUMAN,1
RBAK_HUMAN,1
H3C_HUMAN,1
PAI2B_HUMAN,1
DYR_HUMAN,1
NOE1_HUMAN,1
IL34_HUMAN,1
PRTG_HUMAN,1
PIGC_HUMAN,1
KI2S2_HUMAN,1
RHGBA_HUMAN,1
PEG10_HUMAN,1
ANR31_HUMAN,1
ARSB_HUMAN,1
GRP1_HUMAN,1
TSK_HUMAN,1
APC2_HUMAN,1
I17RC_HUMAN,1
UB2E3_HUMAN,1
IFT20_HUMAN,1
MICA1_HUMAN,1
NEBU_HUMAN,1
KC1A_HUMAN,1
TEFM_HUMAN,1
Z354B_HUMAN,1
NID67_HUMAN,1
BAG4_HUMAN,1
GPR45_HUMAN,1
CX062_HUMAN,1
MARK2_HUMAN,1
TEKT2_HUMAN,1
ZIM3_HUMAN,1
CG059_HUMAN,1
CASP9_HUMAN,1
SKA2_HUMAN,1
RUVB2_HUMAN,1
RHPN1_HUMAN,1
LFG4_HUMAN,1
TBE_HUMAN,1
NUDC_HUMAN,1
ZN625_HUMAN,1
ADK_HUMAN,1
FHIT_HUMAN,1
GCC1_HUMAN,1
TENA_HUMAN,1
ERP44_HUMAN,1
TBX5_HUMAN,1
CCD86_HUMAN,1
S15A3_HUMAN,1
T2EB_HUMAN,1
INHA_HUMAN,1
PALMD_HUMAN,1
GTR5_HUMAN,1
STAT3_HUMAN,1
S6A13_HUMAN,1
PDE8A_HUMAN,1
VN1R2_HUMAN,1
IFN16_HUMAN,1
RABE1_HUMAN,1
KLDC9_HUMAN,1
MBP_HUMAN,1
S35B2_HUMAN,1
AT8B4_HUMAN,1
DUS26_HUMAN,1
SEM3E_HUMAN,1
CF070_HUMAN,1
CSKI1_HUMAN,1
ZN655_HUMAN,1
DUPD1_HUMAN,1
KHDR2_HUMAN,1
GRM3_HUMAN,1
F209A_HUMAN,1
TPRXL_HUMAN,1
PRR20_HUMAN,1
K1324_HUMAN,1
BIRC7_HUMAN,1
IL27A_HUMAN,1
AT5G1_HUMAN,1
MCU_HUMAN,1
SUMO2_HUMAN,1
C1QL4_HUMAN,1
NQO1_HUMAN,1
FLVC1_HUMAN,1
SMOX_HUMAN,1
CSRN3_HUMAN,1
O2T35_HUMAN,1
RGS16_HUMAN,1
X3CL1_HUMAN,1
CENPL_HUMAN,1
FBX34_HUMAN,1
TPPC4_HUMAN,1
SEHL2_HUMAN,1
ITA2B_HUMAN,1
RAB34_HUMAN,1
UCN1_HUMAN,1
FOXB1_HUMAN,1
ANX13_HUMAN,1
DNAI1_HUMAN,1
TDR12_HUMAN,1
LRR3C_HUMAN,1
NUDT8_HUMAN,1
AKA28_HUMAN,1
CBP_HUMAN,1
KS6A3_HUMAN,1
TRPV3_HUMAN,1
KCRS_HUMAN,1
RM18_HUMAN,1
MK11_HUMAN,1
PKN2_HUMAN,1
2ABA_HUMAN,1
ZN337_HUMAN,1
UROM_HUMAN,1
EIF3B_HUMAN,1
BCL9_HUMAN,1
AL1L1_HUMAN,1
CAH9_HUMAN,1
F165B_HUMAN,1
PPARG_HUMAN,1
CHST9_HUMAN,1
HAX1_HUMAN,1
RM28_HUMAN,1
CXL10_HUMAN,1
KPCB_HUMAN,1
F176B_HUMAN,1
URGCP_HUMAN,1
PMM1_HUMAN,1
PSB9_HUMAN,1
DPEP2_HUMAN,1
MARK3_HUMAN,1
HOGA1_HUMAN,1
GEPH_HUMAN,1
NANGN_HUMAN,1
RRP44_HUMAN,1
EGFL8_HUMAN,1
TTC9A_HUMAN,1
REG1B_HUMAN,1
CP054_HUMAN,1
NDRG4_HUMAN,1
KLH38_HUMAN,1
TR11B_HUMAN,1
CLD11_HUMAN,1
EMAL6_HUMAN,1
DEND_HUMAN,1
SPX2_HUMAN,1
PIWL4_HUMAN,1
DMD_HUMAN,1
ZDHC5_HUMAN,1
ROCK1_HUMAN,1
MYCL1_HUMAN,1
AN13C_HUMAN,1
EPC1_HUMAN,1
ISX_HUMAN,1
SCRN2_HUMAN,1
OC90_HUMAN,1
CD5R2_HUMAN,1
ILVBL_HUMAN,1
OR2W1_HUMAN,1
CHSS1_HUMAN,1
HS904_HUMAN,1
ASB16_HUMAN,1
PSIP1_HUMAN,1
CDK7_HUMAN,1
QCR2_HUMAN,1
TRI58_HUMAN,1
IPIL1_HUMAN,1
GNL3_HUMAN,1
ZNF12_HUMAN,1
FGFR1_HUMAN,1
ACSM5_HUMAN,1
WRIP1_HUMAN,1
AL7A1_HUMAN,1
ZN491_HUMAN,1
FZD7_HUMAN,1
IMPA3_HUMAN,1
PER3_HUMAN,1
SNPC1_HUMAN,1
NGDN_HUMAN,1
MCEE_HUMAN,1
S9A10_HUMAN,1
AN36B_HUMAN,1
TB22B_HUMAN,1
SCLT1_HUMAN,1
CXL13_HUMAN,1
OSTF1_HUMAN,1
VDAC2_HUMAN,1
NEO1_HUMAN,1
ANT3_HUMAN,1
SSH1_HUMAN,1
AIF1L_HUMAN,1
BHMT2_HUMAN,1
5HT2A_HUMAN,1
SLAI1_HUMAN,1
MAGAB_HUMAN,1
AP3B2_HUMAN,1
PELI1_HUMAN,1
FA58A_HUMAN,1
FX4L6_HUMAN,1
SC5A2_HUMAN,1
MIEN1_HUMAN,1
KCND3_HUMAN,1
GLTD1_HUMAN,1
SRPK2_HUMAN,1
BPL1_HUMAN,1
HCP5_HUMAN,1
GPTC2_HUMAN,1
MMP37_HUMAN,1
LGUL_HUMAN,1
MA2C1_HUMAN,1
KLDC1_HUMAN,1
BORG1_HUMAN,1
UCP2_HUMAN,1
HCN3_HUMAN,1
PERP1_HUMAN,1
HXB5_HUMAN,1
CRGB_HUMAN,1
OTUD4_HUMAN,1
TRAF4_HUMAN,1
EFHC1_HUMAN,1
CIZ1_HUMAN,1
CACO1_HUMAN,1
CDNF_HUMAN,1
APLF_HUMAN,1
PKD2_HUMAN,1
LMNB1_HUMAN,1
FA86C_HUMAN,1
PTN23_HUMAN,1
GLTL6_HUMAN,1
RL13_HUMAN,1
SODE_HUMAN,1
WDR27_HUMAN,1
U5S1_HUMAN,1
TNPO3_HUMAN,1
CASPA_HUMAN,1
PRS8_HUMAN,1
MSL1_HUMAN,1
KLH35_HUMAN,1
FBLN2_HUMAN,1
CI071_HUMAN,1
APC7_HUMAN,1
AATF_HUMAN,1
ZN750_HUMAN,1
ARID2_HUMAN,1
ACY2_HUMAN,1
TM198_HUMAN,1
TTC27_HUMAN,1
PEPL_HUMAN,1
FRMD6_HUMAN,1
OVCA2_HUMAN,1
TS1R3_HUMAN,1
ACHD_HUMAN,1
KTU_HUMAN,1
F75A7_HUMAN,1
PA2GX_HUMAN,1
TMEM2_HUMAN,1
GGT2_HUMAN,1
SYRC_HUMAN,1
TM87A_HUMAN,1
BBS12_HUMAN,1
ADCK1_HUMAN,1
UBAC2_HUMAN,1
LEPR_HUMAN,1
FBXL7_HUMAN,1
EPDR1_HUMAN,1
HSFX1_HUMAN,1
ZN664_HUMAN,1
IP6K3_HUMAN,1
SC5A5_HUMAN,1
NT5D4_HUMAN,1
ZN607_HUMAN,1
CKLF2_HUMAN,1
SPEE_HUMAN,1
NEK8_HUMAN,1
MA1A2_HUMAN,1
CIP1_HUMAN,1
RTL1_HUMAN,1
VGLL1_HUMAN,1
CHAD_HUMAN,1
CND3_HUMAN,1
LIPR1_HUMAN,1
PM2L1_HUMAN,1
RING2_HUMAN,1
ANM7_HUMAN,1
1B44_HUMAN,1
CA168_HUMAN,1
DEFB1_HUMAN,1
ARFG2_HUMAN,1
DUS3_HUMAN,1
RD21L_HUMAN,1
ENK2_HUMAN,1
CE051_HUMAN,1
CHM2B_HUMAN,1
PTHD3_HUMAN,1
AHSP_HUMAN,1
PRDM5_HUMAN,1
ITK_HUMAN,1
ACTZ_HUMAN,1
SPY3_HUMAN,1
PRAME_HUMAN,1
SYVN1_HUMAN,1
PROD_HUMAN,1
OR1E2_HUMAN,1
CCDC9_HUMAN,1
AP3D1_HUMAN,1
PEPD_HUMAN,1
ESPB1_HUMAN,1
UNK_HUMAN,1
CCD57_HUMAN,1
TMM59_HUMAN,1
TAU_HUMAN,1
RN122_HUMAN,1
CPIN1_HUMAN,1
ZBT45_HUMAN,1
GHSR_HUMAN,1
LECT1_HUMAN,1
SO3A1_HUMAN,1
PAL4B_HUMAN,1
ZFHX4_HUMAN,1
TM86B_HUMAN,1
CU119_HUMAN,1
STK10_HUMAN,1
TSN2_HUMAN,1
SO4C1_HUMAN,1
RL24_HUMAN,1
HXC13_HUMAN,1
TMPS4_HUMAN,1
PEX3_HUMAN,1
MT1G_HUMAN,1
HCK_HUMAN,1
GP124_HUMAN,1
MFSD3_HUMAN,1
CLH1_HUMAN,1
MTMR2_HUMAN,1
GIPC2_HUMAN,1
GTD2A_HUMAN,1
ASB8_HUMAN,1
ZFY21_HUMAN,1
RPB7_HUMAN,1
AZI2_HUMAN,1
P2RY8_HUMAN,1
STT3B_HUMAN,1
RDM1_HUMAN,1
RBP17_HUMAN,1
PA24D_HUMAN,1
KS6B1_HUMAN,1
S2539_HUMAN,1
SCAPE_HUMAN,1
BAIP3_HUMAN,1
CDKL5_HUMAN,1
HES6_HUMAN,1
TEN2_HUMAN,1
WDR62_HUMAN,1
LRFN3_HUMAN,1
NHLC2_HUMAN,1
ATS17_HUMAN,1
U2AFM_HUMAN,1
CF099_HUMAN,1
SNX21_HUMAN,1
CCD26_HUMAN,1
KLH31_HUMAN,1
TMM42_HUMAN,1
L3R2A_HUMAN,1
TCAM1_HUMAN,1
ZCH16_HUMAN,1
DTWD2_HUMAN,1
T53G3_HUMAN,1
ZEB2_HUMAN,1
TOM1_HUMAN,1
CF120_HUMAN,1
MIXL1_HUMAN,1
NT5D2_HUMAN,1
CALCA_HUMAN,1
TAF4B_HUMAN,1
RL35_HUMAN,1
WIPI2_HUMAN,1
PRAP1_HUMAN,1
SPAC7_HUMAN,1
DOC10_HUMAN,1
ABD12_HUMAN,1
S20A1_HUMAN,1
QCR6_HUMAN,1
CA198_HUMAN,1
IMP3_HUMAN,1
SOX2_HUMAN,1
ARPC5_HUMAN,1
COX7S_HUMAN,1
ASB11_HUMAN,1
NEUS_HUMAN,1
CQ082_HUMAN,1
AMZ2_HUMAN,1
CP1A2_HUMAN,1
CJ107_HUMAN,1
MFS2A_HUMAN,1
HMN1_HUMAN,1
LMBL1_HUMAN,1
NSUN4_HUMAN,1
DGCR8_HUMAN,1
MIMIT_HUMAN,1
CP013_HUMAN,1
TOM7_HUMAN,1
PSA4_HUMAN,1
AGO3_HUMAN,1
BPIA2_HUMAN,1
CBX7_HUMAN,1
HGFA_HUMAN,1
OZF_HUMAN,1
EI2BD_HUMAN,1
HORN_HUMAN,1
EVL_HUMAN,1
MIDN_HUMAN,1
FABPI_HUMAN,1
ZNF77_HUMAN,1
DSCR3_HUMAN,1
SHAN2_HUMAN,1
TNFL8_HUMAN,1
RND2_HUMAN,1
CLC14_HUMAN,1
S4A4_HUMAN,1
GP161_HUMAN,1
CINP_HUMAN,1
PLA1A_HUMAN,1
CD026_HUMAN,1
MAPK5_HUMAN,1
THRSP_HUMAN,1
NSD1_HUMAN,1
ACTHR_HUMAN,1
PKHM3_HUMAN,1
PPR35_HUMAN,1
ARGAL_HUMAN,1
AKT3_HUMAN,1
VEGFC_HUMAN,1
KIF6_HUMAN,1
TEX10_HUMAN,1
CALRL_HUMAN,1
PLAK_HUMAN,1
MSI2H_HUMAN,1
CEP41_HUMAN,1
THUM3_HUMAN,1
OBSL1_HUMAN,1
E2F7_HUMAN,1
ZN699_HUMAN,1
ITM2A_HUMAN,1
RL28_HUMAN,1
S2548_HUMAN,1
SAMD7_HUMAN,1
ZN248_HUMAN,1
GRIA2_HUMAN,1
OVOL2_HUMAN,1
SPIT2_HUMAN,1
RFA2_HUMAN,1
F90AG_HUMAN,1
TSN5_HUMAN,1
RAVR2_HUMAN,1
SPZ1_HUMAN,1
SHPRH_HUMAN,1
CS025_HUMAN,1
CC106_HUMAN,1
RGP1_HUMAN,1
LMA1L_HUMAN,1
RRF2M_HUMAN,1
BEGIN_HUMAN,1
MMRN2_HUMAN,1
PRKY_HUMAN,1
MPP5_HUMAN,1
CRY1_HUMAN,1
NSN5B_HUMAN,1
SP16H_HUMAN,1
CROL1_HUMAN,1
R3HC1_HUMAN,1
DLX6_HUMAN,1
FOXJ1_HUMAN,1
F124B_HUMAN,1
LRRT1_HUMAN,1
HLTF_HUMAN,1
ASPP2_HUMAN,1
MEF2D_HUMAN,1
HDAC7_HUMAN,1
PRR10_HUMAN,1
DEFI8_HUMAN,1
CNIH4_HUMAN,1
UBE2T_HUMAN,1
SOCS5_HUMAN,1
GT2D1_HUMAN,1
B3GA1_HUMAN,1
CC033_HUMAN,1
IL8_HUMAN,1
BOC_HUMAN,1
HLX_HUMAN,1
CLD4_HUMAN,1
PANK3_HUMAN,1
CLC4G_HUMAN,1
TT23L_HUMAN,1
HECD1_HUMAN,1
ABLM2_HUMAN,1
AF1L2_HUMAN,1
CV031_HUMAN,1
TRI27_HUMAN,1
BICC1_HUMAN,1
ZN195_HUMAN,1
TFDP1_HUMAN,1
TPC10_HUMAN,1
TBCD9_HUMAN,1
MATN3_HUMAN,1
MCPH1_HUMAN,1
HOME3_HUMAN,1
CHCH5_HUMAN,1
TAD2A_HUMAN,1
FSTL1_HUMAN,1
APEX2_HUMAN,1
CPT1B_HUMAN,1
CP2A7_HUMAN,1
K1C24_HUMAN,1
CIDEA_HUMAN,1
MYO15_HUMAN,1
BLMH_HUMAN,1
DNHD1_HUMAN,1
WDR34_HUMAN,1
ZC3H1_HUMAN,1
SOX1_HUMAN,1
PPL13_HUMAN,1
EIF3A_HUMAN,1
